SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,prev_min,days_rest,is_away,rolling_avg_min,label
22023,1627936,0022300033,2023-11-17,CHI vs. ORL,L,23,5,6,0.833,4,5,0.8,4,4,1.0,0,1,1,0,3,2,1,4,18,7,1,24.0,2.0,0,23.6,0
22023,1627936,0022300204,2023-11-18,CHI vs. MIA,W,29,4,8,0.5,2,4,0.5,1,2,0.5,1,0,1,3,1,1,1,2,11,-16,1,23.0,1.0,0,23.9,1
22023,1627936,0022300220,2023-11-20,CHI vs. MIA,L,27,4,10,0.4,2,4,0.5,3,4,0.75,2,2,4,3,1,1,2,1,13,-21,1,29.0,2.0,0,23.6,1
22023,1627936,0022300234,2023-11-22,CHI @ OKC,L,27,5,12,0.417,2,6,0.333,0,0,0.0,1,5,6,1,1,0,0,1,12,-5,1,27.0,2.0,1,24.2,1
22023,1627936,0022300046,2023-11-24,CHI @ TOR,L,18,2,3,0.667,1,2,0.5,2,2,1.0,1,1,2,1,0,0,0,0,7,-13,1,27.0,2.0,1,24.3,0
22023,1627936,0022300053,2023-11-28,CHI @ BOS,L,19,3,9,0.333,2,6,0.333,0,0,0.0,1,1,2,2,3,0,1,2,8,-16,1,18.0,4.0,1,23.9,0
22023,1627936,0022300269,2023-11-30,CHI vs. MIL,W,29,4,9,0.444,3,5,0.6,0,0,0.0,0,1,1,5,2,1,7,1,11,-9,1,19.0,2.0,0,23.2,1
22023,1627936,0022300285,2023-12-02,CHI vs. NOP,W,13,3,5,0.6,2,4,0.5,0,0,0.0,0,2,2,2,0,1,1,2,8,-3,1,29.0,2.0,0,24.7,0
22023,1627936,0022301211,2023-12-06,CHI vs. CHA,W,30,4,7,0.571,1,2,0.5,3,4,0.75,4,2,6,2,0,2,1,2,12,-4,1,13.0,4.0,0,24.0,1
22023,1627936,0022301223,2023-12-08,CHI @ SAS,W,18,2,5,0.4,0,2,0.0,0,0,0.0,1,2,3,2,1,0,2,2,4,-3,1,30.0,2.0,1,23.9,0
22023,1627936,0022300320,2023-12-14,CHI @ MIA,W,5,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,1,0,0,0,0,6,11,1,18.0,6.0,1,23.3,0
22023,1627936,0022300351,2023-12-18,CHI @ PHI,W,31,5,8,0.625,0,3,0.0,0,1,0.0,0,4,4,4,1,2,2,5,10,18,1,5.0,4.0,1,21.5,1
22023,1627936,0022300370,2023-12-20,CHI vs. LAL,W,28,5,7,0.714,3,4,0.75,2,2,1.0,2,4,6,2,0,1,4,2,15,15,1,31.0,2.0,0,21.7,1
22023,1627936,0022300376,2023-12-21,CHI vs. SAS,W,22,4,6,0.667,0,0,0.0,0,0,0.0,0,3,3,3,3,0,2,5,8,10,1,28.0,1.0,0,21.8,0
22023,1627936,0022300396,2023-12-23,CHI vs. CLE,L,32,4,9,0.444,2,5,0.4,0,0,0.0,1,3,4,1,0,1,0,3,10,-10,1,22.0,2.0,0,21.3,1
22023,1627936,0022300408,2023-12-26,CHI vs. ATL,W,29,2,10,0.2,1,5,0.2,6,6,1.0,2,3,5,5,2,0,1,2,11,3,1,32.0,3.0,0,22.7,1
22023,1627936,0022300422,2023-12-28,CHI vs. IND,L,32,6,11,0.545,3,7,0.429,0,0,0.0,2,5,7,2,1,0,1,1,15,-15,1,29.0,2.0,0,23.7,1
22023,1627936,0022300442,2023-12-30,CHI vs. PHI,W,28,4,7,0.571,3,5,0.6,3,5,0.6,0,2,2,5,1,1,3,2,14,19,1,32.0,2.0,0,24.0,1
22023,1627936,0022300459,2024-01-02,CHI @ PHI,L,21,3,10,0.3,1,6,0.167,1,2,0.5,1,1,2,2,0,1,2,0,8,-12,1,28.0,3.0,1,25.5,0
22023,1627936,0022300468,2024-01-03,CHI @ NYK,L,33,5,13,0.385,2,8,0.25,1,1,1.0,0,4,4,3,4,1,1,4,13,-11,1,21.0,1.0,1,24.6,1
22023,1627936,0022300506,2024-01-08,CHI @ CHA,W,34,2,7,0.286,1,3,0.333,0,0,0.0,0,2,2,3,2,1,0,4,5,17,1,33.0,5.0,1,26.1,1
22023,1627936,0022300523,2024-01-10,CHI vs. HOU,W,32,3,10,0.3,2,9,0.222,4,6,0.667,2,4,6,3,1,1,0,3,12,-9,1,34.0,2.0,0,29.0,1
22023,1627936,0022300536,2024-01-12,CHI vs. GSW,L,29,2,6,0.333,2,6,0.333,0,0,0.0,1,1,2,2,0,1,0,0,6,-12,1,32.0,2.0,0,29.1,0
22023,1627936,0022300548,2024-01-13,CHI @ SAS,W,33,3,5,0.6,3,4,0.75,2,2,1.0,0,6,6,6,2,3,1,1,11,17,1,29.0,1.0,1,29.2,1
22023,1627936,0022300561,2024-01-15,CHI @ CLE,L,31,4,9,0.444,2,5,0.4,0,0,0.0,0,3,3,3,3,1,2,1,10,-6,1,33.0,2.0,1,30.3,0
22023,1627936,0022300580,2024-01-18,CHI @ TOR,W,28,4,6,0.667,2,4,0.5,0,0,0.0,0,3,3,4,2,2,1,4,10,3,1,31.0,3.0,1,30.2,0
22023,1627936,0022300597,2024-01-20,CHI vs. MEM,W,25,3,6,0.5,2,5,0.4,0,0,0.0,0,3,3,1,2,1,0,3,8,18,1,28.0,2.0,0,30.1,0
22023,1627936,0022300612,2024-01-22,CHI @ PHX,L,33,5,12,0.417,5,11,0.455,0,0,0.0,1,3,4,3,0,3,2,5,15,14,1,25.0,2.0,1,29.4,1
22023,1627936,0022300633,2024-01-25,CHI @ LAL,L,35,6,12,0.5,3,9,0.333,2,2,1.0,1,3,4,6,2,2,2,4,17,-6,1,33.0,3.0,1,29.9,1
22023,1627936,0022300656,2024-01-28,CHI @ POR,W,32,3,7,0.429,2,5,0.4,1,2,0.5,0,5,5,3,1,1,0,5,9,5,1,35.0,3.0,1,31.3,0
22023,1627936,0022300672,2024-01-30,CHI vs. TOR,L,33,3,9,0.333,1,6,0.167,4,6,0.667,0,3,3,2,1,2,3,2,11,7,1,32.0,2.0,0,31.2,0
22023,1627936,0022300674,2024-01-31,CHI @ CHA,W,34,4,7,0.571,2,4,0.5,0,0,0.0,2,3,5,3,0,3,0,2,10,11,1,33.0,1.0,1,31.1,0
22023,1627936,0022300700,2024-02-03,CHI vs. SAC,L,37,3,7,0.429,1,4,0.25,0,0,0.0,2,3,5,6,3,2,4,5,7,1,1,34.0,3.0,0,31.3,1
22023,1627936,0022300723,2024-02-06,CHI vs. MIN,W,35,1,5,0.2,1,3,0.333,0,0,0.0,1,8,9,6,2,4,4,1,3,19,1,37.0,3.0,0,32.1,0
22023,1627936,0022300737,2024-02-08,CHI @ MEM,W,29,1,4,0.25,0,3,0.0,5,5,1.0,0,4,4,4,2,0,0,5,7,1,1,35.0,2.0,1,32.3,0
22023,1627936,0022300752,2024-02-10,CHI @ ORL,L,36,4,6,0.667,1,2,0.5,0,0,0.0,3,5,8,1,1,4,2,3,9,-2,1,29.0,2.0,1,32.1,1
22023,1627936,0022300781,2024-02-14,CHI @ CLE,L,26,3,6,0.5,2,4,0.5,2,2,1.0,0,2,2,3,2,1,1,2,10,-7,1,36.0,4.0,1,32.9,0
22023,1627936,0022300797,2024-02-22,CHI vs. BOS,L,30,5,9,0.556,2,4,0.5,0,0,0.0,0,3,3,5,2,1,3,3,12,-12,1,26.0,8.0,0,33.0,0
22023,1627936,0022300823,2024-02-25,CHI @ NOP,W,32,5,13,0.385,2,9,0.222,0,0,0.0,1,2,3,2,2,0,0,2,12,9,1,30.0,3.0,1,32.7,0
22023,1627936,0022300839,2024-02-27,CHI vs. DET,L,25,2,9,0.222,0,5,0.0,0,0,0.0,1,1,2,1,5,0,1,4,4,5,1,32.0,2.0,0,32.4,0
22023,1627936,0022300864,2024-03-01,CHI vs. MIL,L,26,3,7,0.429,3,6,0.5,2,2,1.0,0,4,4,2,1,0,2,2,11,-2,1,25.0,3.0,0,31.7,0
22023,1627936,0022300883,2024-03-04,CHI @ SAC,W,34,1,10,0.1,0,6,0.0,0,1,0.0,0,3,3,7,4,0,0,1,2,4,1,26.0,3.0,1,31.0,0
22023,1627936,0022300898,2024-03-06,CHI @ UTA,W,34,4,9,0.444,3,7,0.429,0,0,0.0,0,3,3,4,4,3,0,3,11,1,1,34.0,2.0,1,31.0,0
22023,1627936,0022300907,2024-03-07,CHI @ GSW,W,22,2,4,0.5,1,3,0.333,0,0,0.0,1,4,5,2,0,1,2,4,5,-6,1,34.0,1.0,1,30.7,0
22023,1627936,0022300917,2024-03-09,CHI @ LAC,L,36,4,7,0.571,1,3,0.333,0,0,0.0,0,1,1,6,4,2,0,3,9,-11,1,22.0,2.0,1,29.4,1
22023,1627936,0022300935,2024-03-11,CHI vs. DAL,L,21,1,6,0.167,1,6,0.167,1,4,0.25,2,3,5,3,1,0,1,1,4,-9,1,36.0,2.0,0,30.1,0
22023,1627936,0022300948,2024-03-13,CHI @ IND,W,37,9,13,0.692,5,6,0.833,0,0,0.0,1,6,7,7,1,0,1,3,23,22,1,21.0,2.0,1,28.6,1
22023,1627936,0022300956,2024-03-14,CHI vs. LAC,L,36,5,13,0.385,5,8,0.625,2,2,1.0,0,3,3,6,3,0,3,2,17,-25,1,37.0,1.0,0,29.7,1
22023,1627936,0022300971,2024-03-16,CHI vs. WAS,W,34,7,12,0.583,2,4,0.5,0,0,0.0,1,4,5,5,2,1,3,2,16,12,1,36.0,2.0,0,30.3,1
22023,1627936,0022300986,2024-03-18,CHI vs. POR,W,31,1,5,0.2,1,5,0.2,2,4,0.5,0,4,4,4,3,1,1,5,5,0,1,34.0,2.0,0,30.5,0
22023,1627936,0022301006,2024-03-21,CHI @ HOU,L,35,3,11,0.273,2,8,0.25,4,4,1.0,1,1,2,4,2,0,2,5,12,-15,1,31.0,3.0,1,31.1,1
22023,1627936,0022301023,2024-03-23,CHI vs. BOS,L,28,5,8,0.625,4,6,0.667,0,0,0.0,0,3,3,3,1,0,0,1,14,0,1,35.0,2.0,0,32.0,0
22023,1627936,0022301037,2024-03-25,CHI vs. WAS,L,33,4,8,0.5,2,4,0.5,2,2,1.0,1,5,6,5,2,1,1,4,12,8,1,28.0,2.0,0,31.4,0
22023,1627936,0022301054,2024-03-27,CHI vs. IND,W,29,5,10,0.5,2,5,0.4,0,0,0.0,2,5,7,7,2,0,0,1,12,23,1,33.0,2.0,0,31.3,0
22023,1627936,0022301066,2024-03-29,CHI @ BKN,L,33,2,5,0.4,2,4,0.5,0,0,0.0,0,3,3,5,0,1,4,2,6,-26,1,29.0,2.0,1,32.0,0
22023,1627936,0022301084,2024-03-31,CHI @ MIN,W,35,7,8,0.875,7,8,0.875,0,0,0.0,1,4,5,5,5,0,4,3,21,6,1,33.0,2.0,1,31.7,1
22023,1627936,0022301091,2024-04-01,CHI vs. ATL,L,33,3,13,0.231,2,7,0.286,0,0,0.0,1,4,5,3,2,2,1,1,8,-17,1,35.0,1.0,0,33.1,0
22023,1627936,0022301119,2024-04-05,CHI vs. NYK,W,32,3,6,0.5,1,4,0.25,0,0,0.0,0,1,1,4,1,0,2,2,7,-8,1,33.0,4.0,0,32.7,0
22023,1627936,0022301149,2024-04-09,CHI vs. NYK,L,37,3,7,0.429,3,5,0.6,0,0,0.0,2,3,5,6,2,2,1,3,9,-10,1,32.0,4.0,0,32.3,1
22023,1627936,0022301166,2024-04-11,CHI @ DET,W,34,3,6,0.5,1,3,0.333,1,2,0.5,1,3,4,10,2,0,2,3,8,23,1,37.0,2.0,1,32.6,0
22023,1627936,0022301190,2024-04-14,CHI @ NYK,L,41,5,8,0.625,3,5,0.6,2,2,1.0,0,5,5,8,5,0,3,2,15,-8,1,34.0,3.0,1,32.9,1
22024,1627936,0022400215,2024-11-11,OKC vs. LAC,W,20,4,7,0.571,2,5,0.4,2,2,1.0,1,1,2,0,1,1,1,5,12,-12,1,22.0,1.0,0,19.6,0
22024,1627936,0022400025,2024-11-19,OKC @ SAS,L,26,1,7,0.143,0,5,0.0,0,0,0.0,0,5,5,1,3,2,1,0,2,-2,1,20.0,8.0,1,19.7,1
22024,1627936,0022400256,2024-11-20,OKC vs. POR,W,15,8,11,0.727,1,2,0.5,0,0,0.0,0,1,1,2,2,0,1,2,17,10,1,26.0,1.0,0,20.1,0
22024,1627936,0022400328,2024-12-05,OKC @ TOR,W,17,3,7,0.429,2,3,0.667,0,0,0.0,0,4,4,2,2,1,1,1,8,6,1,15.0,15.0,1,19.5,0
22024,1627936,0022400342,2024-12-07,OKC @ NOP,W,24,6,7,0.857,2,3,0.667,0,0,0.0,0,2,2,3,2,0,2,1,14,5,1,17.0,2.0,1,19.0,1
22024,1627936,0022401203,2024-12-10,OKC vs. DAL,W,22,2,7,0.286,2,6,0.333,0,0,0.0,1,3,4,4,2,0,1,0,6,2,1,24.0,3.0,0,19.7,1
22024,1627936,0022401230,2024-12-14,OKC vs. HOU,W,20,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,2,1,0,0,3,0,16,1,22.0,4.0,0,20.3,0
22024,1627936,0022400361,2024-12-19,OKC @ ORL,W,18,3,7,0.429,3,7,0.429,2,2,1.0,0,3,3,1,3,0,0,1,11,12,1,20.0,5.0,1,20.2,0
22024,1627936,0022400375,2024-12-20,OKC @ MIA,W,25,2,5,0.4,0,2,0.0,0,0,0.0,1,2,3,5,2,2,2,0,4,-3,1,18.0,1.0,1,19.8,1
22024,1627936,0022400400,2024-12-23,OKC vs. WAS,W,15,1,5,0.2,0,2,0.0,0,0,0.0,1,1,2,4,2,0,0,0,2,22,1,25.0,3.0,0,20.9,0
22024,1627936,0022400555,2025-01-14,OKC @ PHI,W,18,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,2,1,0,2,3,-15,1,15.0,22.0,1,20.2,0
22024,1627936,0022400574,2025-01-16,OKC vs. CLE,W,14,3,3,1.0,2,2,1.0,2,2,1.0,0,1,1,2,3,0,0,1,10,19,1,18.0,2.0,0,20.0,0
22024,1627936,0022400583,2025-01-17,OKC @ DAL,L,20,2,9,0.222,2,4,0.5,0,0,0.0,2,1,3,2,0,0,0,1,6,11,1,14.0,1.0,1,18.8,0
22024,1627936,0022400595,2025-01-19,OKC vs. BKN,W,19,3,6,0.5,0,1,0.0,0,0,0.0,0,3,3,3,0,0,0,1,6,9,1,20.0,2.0,0,19.3,0
22024,1627936,0022400618,2025-01-22,OKC vs. UTA,W,20,3,7,0.429,1,4,0.25,0,0,0.0,1,2,3,5,4,0,1,3,7,16,1,19.0,3.0,0,19.5,0
22024,1627936,0022400625,2025-01-23,OKC vs. DAL,L,21,3,5,0.6,2,4,0.5,0,1,0.0,1,2,3,5,2,1,1,2,8,12,1,20.0,1.0,0,19.1,0
22024,1627936,0022400647,2025-01-26,OKC @ POR,W,23,1,6,0.167,1,6,0.167,0,0,0.0,2,2,4,2,0,0,1,2,3,21,1,21.0,3.0,1,19.0,1
22024,1627936,0022400673,2025-01-29,OKC @ GSW,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,23.0,3.0,1,19.3,0
22024,1627936,0022400724,2025-02-05,OKC vs. PHX,W,17,2,6,0.333,1,5,0.2,0,0,0.0,1,0,1,2,1,1,1,4,5,5,1,0.0,7.0,0,17.5,0
22024,1627936,0022400739,2025-02-07,OKC vs. TOR,W,20,5,7,0.714,2,4,0.5,0,0,0.0,1,5,6,4,3,1,0,2,12,11,1,17.0,2.0,0,16.7,1
22024,1627936,0022400746,2025-02-08,OKC @ MEM,W,27,5,10,0.5,2,4,0.5,2,2,1.0,2,1,3,2,1,0,0,3,14,7,1,20.0,1.0,1,17.2,1
22024,1627936,0022400761,2025-02-10,OKC vs. NOP,W,18,4,7,0.571,4,7,0.571,0,0,0.0,1,1,2,5,2,0,1,3,12,23,1,27.0,2.0,0,18.1,0
22024,1627936,0022400778,2025-02-12,OKC vs. MIA,W,13,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,2,0,0,0,1,2,3,1,18.0,2.0,0,18.5,0
22024,1627936,0022400804,2025-02-21,OKC @ UTA,W,18,3,4,0.75,2,2,1.0,0,0,0.0,0,3,3,6,2,0,1,1,8,11,1,13.0,9.0,1,17.8,0
22024,1627936,0022400820,2025-02-23,OKC @ MIN,W,24,4,8,0.5,3,6,0.5,0,0,0.0,2,5,7,2,2,0,1,2,11,18,1,18.0,2.0,1,17.7,1
22024,1627936,0022400826,2025-02-24,OKC vs. MIN,L,24,2,8,0.25,1,4,0.25,0,0,0.0,2,2,4,4,2,2,1,4,5,-11,1,24.0,1.0,0,18.1,1
22024,1627936,0022400840,2025-02-26,OKC @ BKN,W,20,2,3,0.667,1,1,1.0,0,0,0.0,1,1,2,3,1,0,0,2,5,27,1,24.0,2.0,1,18.4,0
22024,1627936,0022400871,2025-03-02,OKC @ SAS,W,20,4,7,0.571,1,4,0.25,1,1,1.0,1,0,1,2,1,1,1,0,10,1,1,20.0,4.0,1,18.1,1
22024,1627936,0022400879,2025-03-03,OKC vs. HOU,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,1,1,0,0,0,0,-9,1,20.0,1.0,0,20.1,0
22024,1627936,0022400908,2025-03-07,OKC vs. POR,W,24,6,8,0.75,2,2,1.0,3,4,0.75,0,1,1,1,3,1,1,1,17,-5,1,5.0,4.0,0,18.9,1
22024,1627936,0022400920,2025-03-09,OKC vs. DEN,W,17,3,5,0.6,1,3,0.333,1,1,1.0,0,2,2,2,1,2,0,2,8,11,1,24.0,2.0,0,19.3,0
22024,1627936,0022400936,2025-03-10,OKC vs. DEN,L,20,5,8,0.625,2,4,0.5,1,1,1.0,0,1,1,0,0,0,3,0,13,-20,1,17.0,1.0,0,18.3,0
22024,1627936,0022400969,2025-03-15,OKC @ DET,W,21,0,4,0.0,0,1,0.0,3,4,0.75,0,0,0,1,3,1,2,1,3,-17,1,20.0,5.0,1,18.5,1
22024,1627936,0022400982,2025-03-16,OKC @ MIL,W,23,4,6,0.667,0,1,0.0,2,3,0.667,0,3,3,5,1,1,1,2,10,10,1,21.0,1.0,1,19.3,1
22024,1627936,0022401017,2025-03-21,OKC vs. CHA,W,15,2,3,0.667,1,1,1.0,4,4,1.0,0,3,3,0,1,1,0,1,9,8,1,23.0,5.0,0,19.8,0
22024,1627936,0022401036,2025-03-23,OKC @ LAC,W,31,5,11,0.455,2,7,0.286,2,4,0.5,1,5,6,5,2,0,1,3,14,5,1,15.0,2.0,1,18.9,1
22024,1627936,0022401052,2025-03-25,OKC @ SAC,W,23,5,8,0.625,2,3,0.667,3,3,1.0,1,4,5,6,0,2,1,2,15,23,1,31.0,2.0,1,19.6,1
22024,1627936,0022401064,2025-03-27,OKC vs. MEM,W,10,2,5,0.4,2,5,0.4,0,0,0.0,1,2,3,1,0,1,0,1,6,0,1,23.0,2.0,0,19.9,0
22024,1627936,0022401079,2025-03-29,OKC vs. IND,W,19,3,5,0.6,0,2,0.0,0,0,0.0,1,4,5,2,0,0,2,4,6,22,1,10.0,2.0,0,18.9,0
22024,1627936,0022401094,2025-03-31,OKC vs. CHI,W,15,2,5,0.4,1,2,0.5,2,2,1.0,2,3,5,3,2,0,1,0,7,5,1,19.0,2.0,0,20.3,0
22024,1627936,0022401123,2025-04-04,OKC @ HOU,L,20,0,4,0.0,0,2,0.0,2,2,1.0,1,3,4,1,0,1,1,3,2,-10,1,15.0,4.0,1,19.4,0
22024,1627936,0022401135,2025-04-06,OKC vs. LAL,L,17,3,9,0.333,1,4,0.25,0,0,0.0,1,2,3,2,1,1,0,1,7,-11,1,20.0,2.0,0,19.7,0
22024,1627936,0022401153,2025-04-08,OKC vs. LAL,W,19,4,9,0.444,1,2,0.5,0,0,0.0,1,3,4,3,3,0,0,4,9,16,1,17.0,2.0,0,19.4,0
22024,1627936,0022401164,2025-04-09,OKC @ PHX,W,27,6,8,0.75,2,4,0.5,5,6,0.833,0,5,5,3,5,0,0,3,19,23,1,19.0,1.0,1,19.2,1
22025,1627936,0022500261,2025-11-19,OKC vs. SAC,W,21,1,7,0.143,0,5,0.0,0,0,0.0,1,3,4,5,1,1,0,1,2,4,1,2.0,4.0,0,18.4,1
22025,1627936,0022500055,2025-11-21,OKC @ UTA,W,18,4,5,0.8,2,3,0.667,1,2,0.5,0,0,0,3,1,0,1,0,11,29,1,21.0,2.0,1,17.5,0
22025,1627936,0022500280,2025-11-23,OKC vs. POR,W,14,2,3,0.667,1,1,1.0,0,0,0.0,1,1,2,3,1,0,0,3,5,25,1,18.0,2.0,0,16.9,0
22025,1627936,0022500064,2025-11-26,OKC vs. MIN,W,22,1,5,0.2,1,4,0.25,2,2,1.0,0,2,2,0,0,0,1,2,5,15,1,14.0,3.0,0,16.6,1
22025,1627936,0022500075,2025-11-28,OKC vs. PHX,W,24,2,3,0.667,0,0,0.0,0,0,0.0,1,6,7,3,2,1,4,4,4,-5,1,22.0,2.0,0,17.6,1
22025,1627936,0022501203,2025-12-10,OKC vs. PHX,W,13,1,3,0.333,1,2,0.5,0,0,0.0,1,0,1,1,3,0,2,0,3,-3,1,24.0,12.0,0,17.6,0
22025,1627936,0022501230,2025-12-13,OKC vs. SAS,L,24,5,9,0.556,1,3,0.333,0,0,0.0,4,4,8,3,3,0,0,5,11,22,1,13.0,3.0,0,16.7,1
22025,1627936,0022500369,2025-12-18,OKC vs. LAC,W,15,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,3,4,0,0,1,4,26,1,24.0,5.0,0,17.0,0
22025,1627936,0022500385,2025-12-19,OKC @ MIN,L,22,2,7,0.286,1,6,0.167,2,2,1.0,2,10,12,1,0,2,0,2,7,-7,1,15.0,1.0,1,17.0,1
22025,1627936,0022500417,2025-12-23,OKC @ SAS,L,19,1,3,0.333,0,2,0.0,0,0,0.0,1,3,4,1,0,0,2,1,2,-11,1,22.0,4.0,1,17.5,0
22025,1627936,0022500010,2025-12-25,OKC vs. SAS,L,20,3,13,0.231,2,12,0.167,4,4,1.0,0,1,1,0,0,1,1,1,12,-13,1,19.0,2.0,0,19.2,0
22025,1627936,0022500442,2025-12-28,OKC vs. PHI,W,16,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,7,7,1,20.0,3.0,0,19.1,0
22025,1627936,0022500455,2025-12-29,OKC vs. ATL,W,24,7,8,0.875,2,2,1.0,0,0,0.0,1,7,8,2,2,0,1,1,16,-1,1,16.0,1.0,0,18.9,1
22025,1627936,0022500470,2025-12-31,OKC vs. POR,W,9,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,1,1,1,1,3,1,1,24.0,2.0,0,19.9,0
22025,1627936,0022500484,2026-01-02,OKC @ GSW,W,11,1,3,0.333,0,2,0.0,2,2,1.0,0,1,1,2,1,0,0,2,4,17,1,9.0,2.0,1,18.6,0
22025,1627936,0022500499,2026-01-04,OKC @ PHX,L,22,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,1,2,-10,1,11.0,2.0,1,17.3,1
22025,1627936,0022500536,2026-01-09,OKC @ MEM,W,24,2,4,0.5,0,1,0.0,3,3,1.0,1,2,3,2,1,2,1,3,7,-3,1,22.0,5.0,1,18.2,1
22025,1627936,0022500553,2026-01-11,OKC vs. MIA,W,14,3,5,0.6,1,2,0.5,0,0,0.0,1,0,1,2,0,0,0,0,7,8,1,24.0,2.0,0,18.2,0
22025,1627936,0022500568,2026-01-13,OKC vs. SAS,W,20,5,8,0.625,2,4,0.5,1,1,1.0,0,2,2,4,1,0,0,2,13,27,1,14.0,2.0,0,18.1,1
22025,1627936,0022500581,2026-01-15,OKC @ HOU,W,18,2,7,0.286,1,5,0.2,0,0,0.0,1,3,4,2,2,1,1,0,5,12,1,20.0,2.0,1,17.9,0
22025,1627936,0022500597,2026-01-17,OKC @ MIA,L,21,1,3,0.333,1,2,0.5,2,4,0.5,0,4,4,2,1,0,1,2,5,7,1,18.0,2.0,1,17.8,1
22025,1627936,0022500015,2026-01-19,OKC @ CLE,W,7,0,5,0.0,0,4,0.0,1,2,0.5,0,1,1,2,2,0,0,1,1,1,1,21.0,2.0,1,17.9,0
22025,1627936,0022500723,2026-02-03,OKC vs. ORL,W,19,2,4,0.5,0,2,0.0,2,2,1.0,0,0,0,3,1,0,1,0,6,13,1,7.0,15.0,0,17.0,1
22025,1627936,0022500748,2026-02-07,OKC vs. HOU,L,26,3,9,0.333,2,6,0.333,0,1,0.0,1,1,2,1,2,1,1,4,8,-16,1,19.0,4.0,0,16.5,1
22025,1627936,0022500769,2026-02-09,OKC @ LAL,W,24,7,8,0.875,3,4,0.75,0,1,0.0,0,1,1,2,1,0,0,0,17,19,1,26.0,2.0,1,18.2,1
22025,1627936,0022500785,2026-02-11,OKC @ PHX,W,8,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,12,1,24.0,2.0,1,19.5,0
22025,1627936,0022500789,2026-02-12,OKC vs. MIL,L,20,3,6,0.5,3,4,0.75,0,0,0.0,0,3,3,1,1,0,2,0,9,-8,1,8.0,1.0,0,18.1,1
22025,1627936,0022500808,2026-02-20,OKC vs. BKN,W,11,0,5,0.0,0,3,0.0,0,0,0.0,0,0,0,3,1,0,1,1,0,12,1,20.0,8.0,0,17.7,0
22025,1627936,0022500834,2026-02-24,OKC @ TOR,W,23,6,10,0.6,2,5,0.4,2,2,1.0,1,1,2,4,2,0,4,1,16,22,1,11.0,4.0,1,17.4,1
22025,1627936,0022500862,2026-02-27,OKC vs. DEN,W,28,5,11,0.455,2,6,0.333,0,0,0.0,0,1,1,1,2,0,1,1,12,-9,1,23.0,3.0,0,17.7,1
22025,1627936,0022500876,2026-03-01,OKC @ DAL,W,22,2,5,0.4,0,3,0.0,0,0,0.0,0,6,6,1,0,1,1,2,4,4,1,28.0,2.0,1,18.7,1
22025,1627936,0022500889,2026-03-03,OKC @ CHI,W,19,2,9,0.222,0,3,0.0,4,4,1.0,1,3,4,1,2,0,1,0,8,3,1,22.0,2.0,1,18.8,0
22025,1627936,0022500893,2026-03-04,OKC @ NYK,W,12,1,1,1.0,1,1,1.0,0,2,0.0,2,2,4,1,2,0,1,1,3,-4,1,19.0,1.0,1,20.0,0
22025,1627936,0022500959,2026-03-12,OKC vs. BOS,W,23,3,11,0.273,1,8,0.125,0,0,0.0,2,2,4,2,2,1,1,1,7,6,1,12.0,8.0,0,19.3,1
22025,1627936,0022500976,2026-03-15,OKC vs. MIN,W,22,6,10,0.6,1,3,0.333,4,4,1.0,1,1,2,1,3,0,0,0,17,-3,1,23.0,3.0,0,19.0,1
22025,1627936,0022500992,2026-03-17,OKC @ ORL,W,24,1,3,0.333,0,1,0.0,0,0,0.0,2,6,8,1,2,0,1,2,2,19,1,22.0,2.0,1,18.8,1
22025,1627936,0022501000,2026-03-18,OKC @ BKN,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,2,0,0,5,1,24.0,1.0,1,20.4,0
22025,1627936,0022501022,2026-03-21,OKC @ WAS,W,20,2,4,0.5,0,2,0.0,0,0,0.0,0,1,1,5,1,2,1,3,4,19,1,5.0,3.0,1,18.9,0
22025,1627936,0022501040,2026-03-23,OKC @ PHI,W,16,1,2,0.5,0,1,0.0,2,2,1.0,0,2,2,2,0,0,0,1,4,12,1,20.0,2.0,1,19.8,0
22025,1627936,0022501054,2026-03-25,OKC @ BOS,L,21,3,11,0.273,1,8,0.125,2,2,1.0,0,4,4,2,1,0,0,2,9,-12,1,16.0,2.0,1,19.1,0
